PlotID,YearMeas,AgeMeas,BA,height,stem_count,SI,ba_sd,height_sd,stem_count_sd,SI_sd,FID,Installation,PLOT,PlantDensity,Replicate,Culture,Treatment,Thinning
,1994,25,204.2298956,57.50793651,572.6141079,60.08898023,1,0.894307094,10,1,349,0,31051,821.5768,0,0,0,1
,2000,31,218.4532939,72.11538462,464.7302905,60.08898023,1,1.121467818,10,1,349,0,31051,821.5768,0,0,0,1
,2003,34,228.2754727,75.5057921,464.7302905,60.08898023,1,1.174192114,10,1,349,0,31051,821.5768,0,0,0,1
,1982,16,152.293332,43.30769231,697.0954357,60.60949928,1,0.673478807,10,1,349,0,31081,821.5768,0,0,0,1
,1982,16,160.4309599,47.45070423,576.0368664,65.86376927,1,0.73790687,10,1,350,0,31071,806.4516,0,0,0,1
,1982,19,178.0743567,58.50793651,537.6344086,70.79434082,1,0.909858115,10,1,350,0,31101,806.4516,0,0,0,1
,1996,15,174.4138668,64.64285714,479.2332268,90.95780674,1,1.005262391,10,1,351,0,31711,1198.0831,0,0,0,1
,1981,12,127.08517,36.35416667,846.6453674,61.61311596,1,0.565344388,10,1,351,0,31831,1198.0831,0,0,0,1
,1987,18,170.8086508,48.54545455,766.7731629,61.61311596,1,0.754931354,10,1,351,0,31831,1198.0831,0,0,0,1
,1990,21,180.5056189,54.775,686.9009585,61.61311596,1,0.851807143,10,1,351,0,31831,1198.0831,0,0,0,1
,1993,24,169.2552192,59.0625,559.1054313,61.61311596,1,0.918482143,10,1,351,0,31831,1198.0831,0,0,0,1
,1999,30,186.7332853,70.42307692,447.2843451,61.61311596,1,1.095150706,10,1,351,0,31831,1198.0831,0,0,0,1
,2002,33,178.675131,75.45454546,383.3865815,61.61311596,1,1.173395176,10,1,351,0,31831,1198.0831,0,0,0,1
,1981,15,156.0471297,40.3877551,830.6709265,59.68863469,1,0.628070804,10,1,351,0,31861,1198.0831,0,0,0,1
,1996,19,205.1283136,63.7254902,556.7010309,76.70547513,1,0.990996399,10,1,352,0,30901,742.268,0,0,0,1
,1981,16,137.3215992,37.27868853,649.4845361,55.31846492,1,0.579721646,10,1,352,0,31021,742.268,0,0,0,1
,1987,22,176.8799672,50.55357143,639.1752577,55.31846492,1,0.786159621,10,1,352,0,31021,742.268,0,0,0,1
,1990,25,185.8217159,56.07272727,618.556701,55.31846492,1,0.871988126,10,1,352,0,31021,742.268,0,0,0,1
,1993,28,199.7524689,59.07407407,597.9381443,55.31846492,1,0.918662131,10,1,352,0,31021,742.268,0,0,0,1
,1999,34,207.8856761,70.42222222,505.1546392,55.31846492,1,1.095137415,10,1,352,0,31021,742.268,0,0,0,1
,2002,37,209.418981,73.48837209,484.5360825,55.31846492,1,1.142819174,10,1,352,0,31021,742.268,0,0,0,1
,1981,19,156.8525419,42.31666667,649.4845361,52.18274935,1,0.658067347,10,1,352,0,31051,742.268,0,0,0,1
,1996,20,175.8278267,64.33898305,442.4778761,74.78455861,1,1.000536838,10,1,353,0,30891,830.4969,0,0,0,1
,1981,17,121.261095,38.0875,592.2396188,54.34546392,1,0.59229949,10,1,353,0,31011,830.4969,0,0,0,1
,1987,23,152.5586643,51.67567568,544.5881552,54.34546392,1,0.803609487,10,1,353,0,31011,830.4969,0,0,0,1
,1990,26,164.0521617,55.31506849,537.7808033,54.34546392,1,0.860205759,10,1,353,0,31011,830.4969,0,0,0,1
,1993,29,177.0418893,58.97266345,496.9366916,54.34546392,1,0.917085093,10,1,353,0,31011,830.4969,0,0,0,1
,1999,35,175.1669608,69.94117647,367.5970048,54.34546392,1,1.087656663,10,1,353,0,31011,830.4969,0,0,0,1
,2002,38,178.8291974,74.42222222,340.367597,54.34546392,1,1.157341497,10,1,353,0,31011,830.4969,0,0,0,1
,1981,20,138.6897623,44.02531646,571.817563,52.12972145,1,0.684638595,10,1,353,0,31041,830.4969,0,0,0,1
,1981,20,130.5134669,48.13043478,437.2842348,58.19793337,1,0.748477374,10,1,354,0,31101,581.1277,0,0,0,1
,1987,26,146.7063238,61.28125,402.7617952,58.19793337,1,0.952985969,10,1,354,0,31101,581.1277,0,0,0,1
,1990,29,144.3584051,67.33333333,350.9781358,58.19793337,1,1.047102041,10,1,354,0,31101,581.1277,0,0,0,1
,1981,23,141.5397728,56.04477612,425.7767549,59.45567486,1,0.871553457,10,1,354,0,31131,581.1277,0,0,0,1
,1997,21,204.8114674,71.36111111,388.3495146,79.93779227,1,1.109738095,10,1,355,0,31101,747.5728,0,0,0,1
,1982,18,140.1916282,48.02173913,495.1456311,59.16443291,1,0.746787045,10,1,355,0,31221,747.5728,0,0,0,1
,1988,24,172.129299,57.82222222,475.7281553,59.16443291,1,0.899194558,10,1,355,0,31221,747.5728,0,0,0,1
,1991,27,179.2878064,62.02439024,436.8932039,59.16443291,1,0.964542558,10,1,355,0,31221,747.5728,0,0,0,1
,1994,30,196.1682012,65.56410256,417.4757282,59.16443291,1,1.019588697,10,1,355,0,31221,747.5728,0,0,0,1
,2000,36,212.0509905,78.94285714,368.9320388,59.16443291,1,1.227641982,10,1,355,0,31221,747.5728,0,0,0,1
,2003,39,217.3683757,80.6249983,368.9320388,59.16443291,1,1.253800994,10,1,355,0,31221,747.5728,0,0,0,1
,1982,21,163.6581251,52.82978723,495.1456311,59.89110061,1,0.821557099,10,1,355,0,31251,747.5728,0,0,0,1
,1982,17,142.1388756,36.81707317,900,53.46660243,1,0.572543056,10,1,356,0,31171,1110,0,0,0,1
,1988,23,154.899054,50.296875,690,53.46660243,1,0.78216773,10,1,356,0,31171,1110,0,0,0,1
,1982,20,153.6517242,44.06849315,810,52.17846581,1,0.685310036,10,1,356,0,31201,1110,0,0,0,1
,1982,22,101.9499858,40.45,430,45.35380859,1,0.629038776,10,1,357,0,31161,590,0,0,0,1
,1988,28,122.341401,50.05263158,420,45.35380859,1,0.778369495,10,1,357,0,31161,590,0,0,0,1
,1982,25,113.6329992,46.2195122,450,46.2195122,1,0.718760577,10,1,357,0,31191,590,0,0,0,1
,1982,17,102.2063238,39.86046512,470,54.33729156,1,0.619870907,10,1,358,0,31151,800,0,0,0,1
,1988,23,129.6813942,51.13157895,420,54.33729156,1,0.795148228,10,1,358,0,31151,800,0,0,0,1
,1982,20,116.947395,48.53658537,450,57.20756075,1,0.75479343,10,1,358,0,31181,800,0,0,0,1
,1982,20,134.784702,45.98076923,560,54.45096642,1,0.715047881,10,1,359,0,31181,820,0,0,0,1
,1988,26,148.0101066,56.11111111,490,54.45096642,1,0.872585034,10,1,359,0,31181,820,0,0,0,1
,1982,23,149.5983114,54.18,550,57.51432204,1,0.842554286,10,1,359,0,31211,820,0,0,0,1
,1996,21,179.6678496,89.53846154,280,99.36203635,1,1.392414443,10,1,361,0,80891,0,0,0,0,1
,1981,18,182.3801238,62.08695652,500,75.1054759,1,0.965515528,10,1,361,0,81011,0,0,0,0,1
,1987,24,183.8908818,73.88571429,380,75.1054759,1,1.148998251,10,1,361,0,81011,0,0,0,0,1
,1990,27,191.378133,78.05882353,370,75.1054759,1,1.213894358,10,1,361,0,81011,0,0,0,0,1
,1993,30,171.9815274,84.34615385,280,75.1054759,1,1.31166876,10,1,361,0,81011,0,0,0,0,1
,1999,36,166.4086302,91.04545455,240,75.1054759,1,1.415849722,10,1,361,0,81011,0,0,0,0,1
,2002,39,159.164082,97.63157895,210,75.1054759,1,1.518270677,10,1,361,0,81011,0,0,0,0,1
,1981,21,180.1450746,68.72972973,410,77.10803404,1,1.06881743,10,1,361,0,81041,0,0,0,0,1
,1997,13,181.530936,63.05,440,97.81147525,1,0.980491837,10,1,364,0,91611,0,0,0,0,1
,1982,10,83.5618248,30.67391304,510,65.28843448,1,0.477010648,10,1,364,0,91731,0,0,0,0,1
,1988,16,133.7369886,46.35555556,490,65.28843448,1,0.720876191,10,1,364,0,91731,0,0,0,0,1
,1991,19,144.5789952,54.24390244,450,65.28843448,1,0.843548034,10,1,364,0,91731,0,0,0,0,1
,1994,22,163.8997902,60.475,440,65.28843448,1,0.940447959,10,1,364,0,91731,0,0,0,0,1
,2000,28,184.9304142,69.54054054,410,65.28843448,1,1.081426365,10,1,364,0,91731,0,0,0,0,1
,2003,31,177.475887,75.05118154,350,65.28843448,1,1.167122456,10,1,364,0,91731,0,0,0,0,1
,1982,13,113.47047,39.28888889,500,64.79004811,1,0.610982313,10,1,364,0,91761,0,0,0,0,1
,1997,13,168.8249274,62.58536585,406.1371841,97.18748907,1,0.973266302,10,1,367,0,91621,0,0,0,0,1
,1982,10,68.28033899,28.08333333,478.3393502,65.12132149,1,0.43672449,10,1,367,0,91741,0,0,0,0,1
,1988,16,121.4573312,44.14583333,478.3393502,65.12132149,1,0.686512755,10,1,367,0,91741,0,0,0,0,1
,1991,19,137.3886227,52.52173913,460.2888087,65.12132149,1,0.816766637,10,1,367,0,91741,0,0,0,0,1
,1994,22,152.9655027,59.62790698,424.1877256,65.12132149,1,0.927274798,10,1,367,0,91741,0,0,0,0,1
,2000,28,171.4372359,70.13157895,370.0361011,65.12132149,1,1.090617616,10,1,367,0,91741,0,0,0,0,1
,2003,31,177.1890401,74.77142857,342.9602888,65.12132149,1,1.162772012,10,1,367,0,91741,0,0,0,0,1
,1982,13,99.75060812,36.7755102,478.3393502,61.13461046,1,0.57189671,10,1,367,0,91771,0,0,0,0,1
,1997,21,161.9881632,77.16129032,340,86.15822411,1,1.1999368,10,1,369,0,31011,860,0,0,0,1
,1982,18,146.1295674,47.87719298,620,58.80955743,1,0.744539205,10,1,369,0,31131,860,0,0,0,1
,1988,24,151.5322998,57.75,470,58.80955743,1,0.898071429,10,1,369,0,31131,860,0,0,0,1
,1991,27,156.3759972,61.36585366,430,58.80955743,1,0.954301643,10,1,369,0,31131,860,0,0,0,1
,1994,30,159.8654664,65.22857143,380,58.80955743,1,1.014370846,10,1,369,0,31131,860,0,0,0,1
,1982,21,154.7741574,52.9,550,59.96762881,1,0.82264898,10,1,369,0,31161,860,0,0,0,1
,1982,13,82.7472197,28.59550562,965.1741294,47.75911943,1,0.444689291,10,1,370,0,31121,1184.0796,0,0,0,1
,1988,19,124.804886,40.1686747,885.5721393,47.75911943,1,0.62466388,10,1,370,0,31121,1184.0796,0,0,0,1
,1991,22,136.7510454,43.31578947,835.8208955,47.75911943,1,0.673604726,10,1,370,0,31121,1184.0796,0,0,0,1
,1982,13,47.75533531,22.73684211,642.8571429,41.4711748,1,0.353581096,10,1,370,0,31141,897.9592,0,0,0,1
,1988,19,73.71303612,32.81818182,622.4489796,41.4711748,1,0.510356215,10,1,370,0,31141,897.9592,0,0,0,1
,1991,22,83.32098061,37.46938776,540.8163265,41.4711748,1,0.582687214,10,1,370,0,31141,897.9592,0,0,0,1
,1982,16,114.9013988,35.1827957,1024.875622,50.1311082,1,0.547128374,10,1,370,0,31151,1184.0796,0,0,0,1
,1982,16,63.01039592,27.66666667,642.8571429,40.19188903,1,0.430244898,10,1,370,0,31171,897.9592,0,0,0,1
,1982,8,75.80810307,23.16546763,987.5735775,64.61752182,1,0.36024666,10,1,371,0,91711,1066.0562,0,0,0,1
,1988,14,156.9392959,42.56060606,948.3322433,64.61752182,1,0.661860853,10,1,371,0,91711,1066.0562,0,0,0,1
,1991,17,176.8437206,48.74418605,902.5506867,64.61752182,1,0.758021832,10,1,371,0,91711,1066.0562,0,0,0,1
,1982,8,58.35893232,23.61538462,685.1211073,63.73558589,1,0.367243328,10,1,371,0,91721,775.0865,0,0,0,1
,1988,14,128.7396884,41.5212766,719.7231834,63.73558589,1,0.64569822,10,1,371,0,91721,775.0865,0,0,0,1
,1991,17,144.4936335,48.02150538,712.8027682,63.73558589,1,0.74678341,10,1,371,0,91721,775.0865,0,0,0,1
,1982,11,128.6198735,33.71014493,974.4931328,64.30033593,1,0.524227152,10,1,371,0,91741,1066.0562,0,0,0,1
,1982,11,98.35958741,33.88043478,678.200692,64.57825538,1,0.526875333,10,1,371,0,91751,775.0865,0,0,0,1
,1997,13,164.3933772,68.5,420,105.0782453,1,1.065244898,10,1,373,0,91631,0,0,0,0,1
,1982,10,76.5643428,29.77777778,590,68.84938843,1,0.46307483,10,1,373,0,91751,0,0,0,0,1
,1988,16,128.1242772,45.0877193,620,68.84938843,1,0.701160043,10,1,373,0,91751,0,0,0,0,1
,1991,19,140.001453,52,610,68.84938843,1,0.808653061,10,1,373,0,91751,0,0,0,0,1
,1994,22,158.727762,61.10869565,510,68.84938843,1,0.950302573,10,1,373,0,91751,0,0,0,0,1
,2000,28,159.704028,76.29032258,340,68.84938843,1,1.186392363,10,1,373,0,91751,0,0,0,0,1
,2003,31,168.100461,81.75862069,320,68.84938843,1,1.271429979,10,1,373,0,91751,0,0,0,0,1
,1982,13,109.5534072,39.21428571,620,64.68208947,1,0.609822157,10,1,373,0,91781,0,0,0,0,1
,1982,13,130.906908,47.33333333,540,77.92592593,1,0.736081633,10,1,375,0,81221,0,0,0,0,1
,1988,19,165.1809348,64.66666667,460,77.92592593,1,1.005632653,10,1,375,0,81221,0,0,0,0,1
,1991,22,168.7653036,70.81578947,400,77.92592593,1,1.101257787,10,1,375,0,81221,0,0,0,0,1
,1994,25,152.4213018,77.92592593,300,77.92592593,1,1.211827664,10,1,375,0,81221,0,0,0,0,1
,1982,16,153.2432196,57.57777778,500,78.49580589,1,0.895393197,10,1,375,0,81251,0,0,0,0,1
,1982,20,108.166455,45.08333333,520,54.558337,1,0.701091837,10,1,376,0,81231,0,0,0,0,1
,1988,26,92.723454,57.36,270,54.558337,1,0.892006531,10,1,376,0,81231,0,0,0,0,1
,1982,23,108.081918,50.78378378,400,53.97454363,1,0.789739658,10,1,376,0,81261,0,0,0,0,1
,1982,16,175.7120634,56.55555556,500,76.12344643,1,0.879496599,10,1,377,0,81241,0,0,0,0,1
,1988,22,194.8501494,70,380,76.12344643,1,1.088571429,10,1,377,0,81241,0,0,0,0,1
,1982,19,192.1215132,63.07142857,460,75.96647142,1,0.980825073,10,1,377,0,81271,0,0,0,0,1
,1981,19,166.486077,66.33333333,450,79.64655448,1,1.03155102,10,1,378,0,81021,0,0,0,0,1
,1981,22,157.8354876,74.2,320,80.5484436,1,1.153885714,10,1,378,0,81051,0,0,0,0,1
,1982,10,59.4409644,23.16393443,640,50.22138763,1,0.360222817,10,1,379,0,11171,0,0,0,0,1
,1982,13,75.0830364,28.18518519,590,48.32189464,1,0.43830839,10,1,379,0,11201,0,0,0,0,1
,1997,14,114.3523818,46.86842105,420,71.70211287,1,0.728851772,10,1,380,0,11041,0,0,0,0,1
,1982,11,62.5497444,22.76923077,570,48.46422305,1,0.354084772,10,1,380,0,11161,0,0,0,0,1
,1988,17,90.0548118,33.75,530,48.46422305,1,0.524846939,10,1,380,0,11161,0,0,0,0,1
,1991,20,105.3483732,40.37777778,500,48.46422305,1,0.627915646,10,1,380,0,11161,0,0,0,0,1
,1994,23,111.5582976,42.61702128,480,48.46422305,1,0.662738168,10,1,380,0,11161,0,0,0,0,1
,2000,29,125.4889044,57.20588235,370,48.46422305,1,0.889609844,10,1,380,0,11161,0,0,0,0,1
,1982,14,76.8212262,27.95918367,530,45.21452602,1,0.434793836,10,1,380,0,11191,0,0,0,0,1
,1997,24,135.9120438,60.43243243,410,62.16403854,1,0.93978599,10,1,381,0,30991,1190,0,0,0,1
,1982,21,125.5358088,38.91176471,750,43.93806102,1,0.605117647,10,1,381,0,31111,1190,0,0,0,1
,1988,27,120.2268852,45.8627451,560,43.93806102,1,0.713212485,10,1,381,0,31111,1190,0,0,0,1
,1991,30,129.4583256,51.76595745,520,43.93806102,1,0.805013461,10,1,381,0,31111,1190,0,0,0,1
,1994,33,130.5703962,56.07317073,450,43.93806102,1,0.871995022,10,1,381,0,31111,1190,0,0,0,1
,1982,24,121.7616408,38.54385965,630,39.80957535,1,0.599396348,10,1,381,0,31141,1190,0,0,0,1
,1982,16,146.3422734,50.67857143,610,69.4480237,1,0.788103499,10,1,382,0,81051,0,0,0,0,1
,1988,22,184.3321104,63.68085106,500,69.4480237,1,0.990302214,10,1,382,0,81051,0,0,0,0,1
,1982,19,165.3620076,56.73076923,550,68.7722431,1,0.88222135,10,1,382,0,81081,0,0,0,0,1
,1982,13,99.5905854,43.81578947,420,74.78701792,1,0.681380236,10,1,383,0,81211,0,0,0,0,1
,1988,19,156.6546966,62.02857143,380,74.78701792,1,0.96460758,10,1,383,0,81211,0,0,0,0,1
,1982,16,133.8749748,53.77777778,400,73.78835957,1,0.83629932,10,1,383,0,81241,0,0,0,0,1
,1982,20,234.8797824,73.74358974,430,85.11725212,1,1.146788069,10,1,384,0,61131,0,0,0,0,1
,1982,23,235.9547658,79.13888889,380,83.38647431,1,1.230690476,10,1,384,0,61161,0,0,0,0,1
,1982,18,157.5502434,53.375,520,67.46937528,1,0.830035714,10,1,385,0,61111,0,0,0,0,1
,1982,21,175.7655126,58.62222222,490,66.18869233,1,0.911635374,10,1,385,0,61141,0,0,0,0,1
,1982,14,108.1250046,41.51515152,720,60.93975513,1,0.645602969,10,1,386,0,81421,0,0,0,0,1
,1988,20,140.4366822,51.86885246,670,60.93975513,1,0.806613583,10,1,386,0,81421,0,0,0,0,1
,1982,17,125.0640378,46.203125,710,61.51052341,1,0.71850574,10,1,386,0,81451,0,0,0,0,1
,1982,14,128.9909178,43.86440678,650,68.39366633,1,0.682136285,10,1,387,0,81551,0,0,0,0,1
,1988,20,157.5818766,58.5625,520,68.39366633,1,0.910706633,10,1,387,0,81551,0,0,0,0,1
,1982,17,154.0389582,52.37037037,600,69.02333906,1,0.814412698,10,1,387,0,81581,0,0,0,0,1
,1982,23,159.8414688,63.75609756,450,65.89719137,1,0.991472374,10,1,388,0,61121,0,0,0,0,1
,1988,29,164.6491698,70.90625,350,65.89719137,1,1.102664541,10,1,388,0,61121,0,0,0,0,1
,1991,32,98.998281,72,200,65.89719137,1,1.119673469,10,1,388,0,61121,0,0,0,0,1
,1982,26,167.3145396,69,410,67.23260083,1,1.073020408,10,1,388,0,61151,0,0,0,0,1
,1997,14,158.5335996,66.53333333,330,97.63182903,1,1.034661224,10,1,389,0,81061,0,0,0,0,1
,1982,11,72.4749336,32.95238095,460,67.32333916,1,0.512443149,10,1,389,0,81181,0,0,0,0,1
,1988,17,121.8903552,48.725,440,67.32333916,1,0.757723469,10,1,389,0,81181,0,0,0,0,1
,1991,20,129.7141182,56.625,350,67.32333916,1,0.880576531,10,1,389,0,81181,0,0,0,0,1
,1994,23,143.4282012,62.48387097,340,67.32333916,1,0.971687953,10,1,389,0,81181,0,0,0,0,1
,2000,29,166.7331432,75.33333333,300,67.32333916,1,1.171510204,10,1,389,0,81181,0,0,0,0,1
,1982,14,104.051412,41.79069767,470,64.77083405,1,0.649887992,10,1,389,0,81211,0,0,0,0,1
,1996,14,219.0857089,63.28947368,419.5804196,93.43991292,1,0.984215897,10,1,390,0,91191,679.3207,0,0,0,1
,1981,11,94.03219061,29,489.5104895,60.81145294,1,0.450979592,10,1,390,0,91311,679.3207,0,0,0,1
,1987,17,171.9524697,45.22222222,489.5104895,60.81145294,1,0.703251701,10,1,390,0,91311,679.3207,0,0,0,1
,1990,20,191.7612234,51.52272727,469.5304695,60.81145294,1,0.801230983,10,1,390,0,91311,679.3207,0,0,0,1
,1993,23,212.1093836,56.04444444,469.5304695,60.81145294,1,0.871548299,10,1,390,0,91311,679.3207,0,0,0,1
,1999,29,227.4895547,68.61111111,389.6103896,60.81145294,1,1.066972789,10,1,390,0,91311,679.3207,0,0,0,1
,2002,32,240.0942336,65.67024202,389.6103896,60.81145294,1,1.021239274,10,1,390,0,91311,679.3207,0,0,0,1
,1981,14,142.2589541,37.47826087,489.5104895,58.78894932,1,0.5828252,10,1,390,0,91341,679.3207,0,0,0,1
,1996,16,182.8692181,63.75510204,543.2595573,86.07390761,1,0.991456893,10,1,393,0,11031,714.2857,0,0,0,1
,1981,13,109.0843895,36.47368421,603.6217304,59.57867065,1,0.567203008,10,1,393,0,11151,714.2857,0,0,0,1
,1987,19,150.7323187,46.93650794,694.1649899,59.57867065,1,0.729910593,10,1,393,0,11151,714.2857,0,0,0,1
,1990,22,164.0199966,51.60655738,674.0442656,59.57867065,1,0.802534627,10,1,393,0,11151,714.2857,0,0,0,1
,1993,25,171.45697,61.36,543.2595573,59.57867065,1,0.954210612,10,1,393,0,11151,714.2857,0,0,0,1
,1999,31,178.1071189,66.78987797,482.8973843,59.57867065,1,1.038650755,10,1,393,0,11151,714.2857,0,0,0,1
,1981,16,129.3075362,41.36666667,633.8028169,58.12828836,1,0.643293878,10,1,393,0,11181,714.2857,0,0,0,1
,1997,11,179.4491442,54.23913044,510,96.23219143,1,0.843473824,10,1,394,0,91221,0,0,0,0,1
,1982,8,41.5234836,18.92727273,580,57.76277605,1,0.294338404,10,1,394,0,91341,0,0,0,0,1
,1988,14,119.5369542,37.17307692,570,57.76277605,1,0.578079278,10,1,394,0,91341,0,0,0,0,1
,1991,17,147.5296092,43.92156863,550,57.76277605,1,0.68302521,10,1,394,0,91341,0,0,0,0,1
,1994,20,168.0306498,48.20408163,530,57.76277605,1,0.749622657,10,1,394,0,91341,0,0,0,0,1
,2000,26,199.668213,60.31111111,500,57.76277605,1,0.93789932,10,1,394,0,91341,0,0,0,0,1
,2003,29,210.8674566,60.62565848,500,57.76277605,1,0.942790852,10,1,394,0,91341,0,0,0,0,1
,1982,11,88.6885848,28.54716981,580,55.74091296,1,0.44393762,10,1,394,0,91371,0,0,0,0,1
,1996,21,168.1551913,69.35416667,493.0232558,77.78000182,1,1.078528061,10,1,397,0,11001,1106.9767,0,0,0,1
,1981,18,162.0269247,45.22105263,976.7441861,54.39927655,1,0.703233512,10,1,397,0,11121,1106.9767,0,0,0,1
,1987,24,173.1820035,53.67857143,846.5116279,54.39927655,1,0.83475656,10,1,397,0,11121,1106.9767,0,0,0,1
,1990,27,171.0206975,56.52777778,734.8837209,54.39927655,1,0.879064626,10,1,397,0,11121,1106.9767,0,0,0,1
,1993,30,174.5477866,63.42857143,641.8604651,54.39927655,1,0.986379009,10,1,397,0,11121,1106.9767,0,0,0,1
,1999,36,154.7566158,72.02564103,400,54.39927655,1,1.120072214,10,1,397,0,11121,1106.9767,0,0,0,1
,2002,39,162.2643639,74.12820513,400,54.39927655,1,1.152769231,10,1,397,0,11121,1106.9767,0,0,0,1
,1981,21,168.2003453,48.75824176,930.2325581,55.44471411,1,0.758240413,10,1,397,0,11151,1106.9767,0,0,0,1
,1981,17,176.2977899,49.52727273,587.0445344,58.72667619,1,0.770199629,10,1,398,0,11131,718.6235,0,0,0,1
,1987,23,209.3944063,55.93103448,647.7732794,58.72667619,1,0.869784659,10,1,398,0,11131,718.6235,0,0,0,1
,1990,26,207.3132747,59.7254902,566.8016194,58.72667619,1,0.928792317,10,1,398,0,11131,718.6235,0,0,0,1
,1981,20,195.2802492,51.63934426,657.8947368,60.68318112,1,0.803044496,10,1,398,0,11161,718.6235,0,0,0,1
,1997,15,220.9366314,70.86486487,390,98.7113764,1,1.10202096,10,1,399,0,91231,0,0,0,0,1
,1982,12,117.680958,34.03846154,550,68.45819723,1,0.52933281,10,1,399,0,91351,0,0,0,0,1
,1988,18,175.7267892,49.81632653,540,68.45819723,1,0.774694711,10,1,399,0,91351,0,0,0,0,1
,1991,21,203.608728,57.13043478,480,68.45819723,1,0.888436557,10,1,399,0,91351,0,0,0,0,1
,1994,24,213.2764884,65.66666667,420,68.45819723,1,1.021183674,10,1,399,0,91351,0,0,0,0,1
,2000,30,213.041421,77.90625,350,68.45819723,1,1.211521684,10,1,399,0,91351,0,0,0,0,1
,2003,33,219.6042192,74.56938701,350,68.45819723,1,1.159630059,10,1,399,0,91351,0,0,0,0,1
,1982,15,154.1093148,42.64,540,62.67763269,1,0.66309551,10,1,399,0,91381,0,0,0,0,1
,1997,11,180.06381,60.79245283,570,105.8964822,1,0.945384675,10,1,400,0,91201,920,0,0,0,1
,1982,8,40.4681346,17.65671642,740,63.15444202,1,0.274579957,10,1,400,0,91321,920,0,0,0,1
,1988,14,122.96043,39.24242424,710,63.15444202,1,0.61025974,10,1,400,0,91321,920,0,0,0,1
,1991,17,156.109842,47.07692308,700,63.15444202,1,0.732094192,10,1,400,0,91321,920,0,0,0,1
,1994,20,174.3485634,53.85245902,670,63.15444202,1,0.837460689,10,1,400,0,91321,920,0,0,0,1
,1982,11,96.0983892,29.23529412,740,56.89743646,1,0.454638655,10,1,400,0,91351,920,0,0,0,1
,1981,11,96.10945487,32.07142857,589.9705015,55.67085533,1,0.49874344,10,1,402,0,11141,766.9617,0,0,0,1
,1987,17,141.2913133,41.46551724,629.3018682,55.67085533,1,0.644831105,10,1,402,0,11141,766.9617,0,0,0,1
,1981,14,118.4461858,36.98275862,629.3018682,58.09551081,1,0.575119634,10,1,402,0,11171,766.9617,0,0,0,1
,1997,14,166.1402934,59.61363636,480,88.6525328,1,0.927052876,10,1,404,0,50971,0,0,0,0,1
,1982,11,78.5954124,28.18333333,660,57.851536,1,0.438279592,10,1,404,0,51091,0,0,0,0,1
,1988,17,130.3882326,41.76363636,600,57.851536,1,0.649467161,10,1,404,0,51091,0,0,0,0,1
,1991,20,147.727044,47.14545455,590,57.851536,1,0.733159926,10,1,404,0,51091,0,0,0,0,1
,1994,23,161.9248968,54.12244898,530,57.851536,1,0.841659309,10,1,404,0,51091,0,0,0,0,1
,2000,29,165.5545338,64.43589744,430,57.851536,1,1.002043956,10,1,404,0,51091,0,0,0,0,1
,2003,32,139.606038,67.96551724,320,57.851536,1,1.056933146,10,1,404,0,51091,0,0,0,0,1
,1982,14,110.4276834,36.05084746,630,56.78773112,1,0.560627465,10,1,404,0,51121,0,0,0,0,1
,1996,14,198.0886421,55.09302326,428.8499025,82.70639529,1,0.856752729,10,1,405,0,90991,867.4464,0,0,0,1
,1981,11,86.13758421,27.23529412,516.5692008,53.20901913,1,0.423536615,10,1,405,0,91111,867.4464,0,0,0,1
,1987,17,145.7626684,39.34147539,506.8226121,53.20901913,1,0.611800087,10,1,405,0,91111,867.4464,0,0,0,1
,1990,20,162.9427684,45.41860465,448.3430799,53.20901913,1,0.706305648,10,1,405,0,91111,867.4464,0,0,0,1
,1993,23,180.3854684,50.05,428.8499025,53.20901913,1,0.778328571,10,1,405,0,91111,867.4464,0,0,0,1
,1981,14,118.3401053,34.10638298,506.8226121,54.04335434,1,0.530389058,10,1,405,0,91141,867.4464,0,0,0,1
,1981,21,152.9699742,58.33333333,360,64.64812113,1,0.907142857,10,1,407,0,51131,0,0,0,0,1
,1987,27,163.2065868,66.77777778,290,64.64812113,1,1.038462585,10,1,407,0,51131,0,0,0,0,1
,1990,30,167.4688878,72.48,260,64.64812113,1,1.127137959,10,1,407,0,51131,0,0,0,0,1
,1981,24,153.5595516,64.25,310,66.05200014,1,0.999153061,10,1,407,0,51161,0,0,0,0,1
,1996,27,205.3174662,87.57692308,280,83.61138964,1,1.361910518,10,1,409,0,50921,0,0,0,0,1
,1981,24,183.7185354,67.14285714,440,66.92420415,1,1.044139942,10,1,409,0,51041,0,0,0,0,1
,1987,30,191.8619028,73,350,66.92420415,1,1.13522449,10,1,409,0,51041,0,0,0,0,1
,1990,33,191.828088,77.68965517,320,66.92420415,1,1.208153413,10,1,409,0,51041,0,0,0,0,1
,1993,36,196.7405058,83.11111111,290,66.92420415,1,1.292462585,10,1,409,0,51041,0,0,0,0,1
,2002,45,149.2907058,90.2,160,66.92420415,1,1.402702041,10,1,409,0,51041,0,0,0,0,1
,1981,27,192.572559,70.34210526,410,66.87213298,1,1.093891514,10,1,409,0,51071,0,0,0,0,1
,1997,11,191.961711,56.41935484,670,99.4709027,1,0.877378539,10,1,410,0,91241,0,0,0,0,1
,1982,8,35.4330018,17.23529412,730,61.78958848,1,0.268026411,10,1,410,0,91361,0,0,0,0,1
